"Notes","State of Residence","State of Residence Code","Mother's Education","Mother's Education Code",Births
,"Tennessee","47","Bachelor's degree (BA, AB, BS)","6",14338
,"Tennessee","47","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",5887
,"Tennessee","47","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",1856
,"Tennessee","47","Unknown or Not Stated","Unk",539
,"Tennessee","47","Excluded","Exc",0
,"Tennessee","47","Not Reported","NR",0
,"Texas","48","8th grade or less","1",12913
,"Texas","48","9th through 12th grade with no diploma","2",53647
,"Texas","48","High school graduate or GED completed","3",105131
,"Texas","48","Some college credit, but not a degree","4",82983
,"Texas","48","Associate degree (AA, AS)","5",24008
,"Texas","48","Bachelor's degree (BA, AB, BS)","6",69377
,"Texas","48","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",25678
,"Texas","48","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7731
,"Texas","48","Unknown or Not Stated","Unk",582
,"Texas","48","Excluded","Exc",0
,"Texas","48","Not Reported","NR",0
,"Utah","49","8th grade or less","1",790
,"Utah","49","9th through 12th grade with no diploma","2",3362
,"Utah","49","High school graduate or GED completed","3",9536
,"Utah","49","Some college credit, but not a degree","4",12280
,"Utah","49","Associate degree (AA, AS)","5",5420
,"Utah","49","Bachelor's degree (BA, AB, BS)","6",13104
,"Utah","49","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",2680
,"Utah","49","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",648
,"Utah","49","Unknown or Not Stated","Unk",765
,"Utah","49","Excluded","Exc",0
,"Utah","49","Not Reported","NR",0
,"Vermont","50","8th grade or less","1",45
,"Vermont","50","9th through 12th grade with no diploma","2",352
,"Vermont","50","High school graduate or GED completed","3",1412
,"Vermont","50","Some college credit, but not a degree","4",1006
,"Vermont","50","Associate degree (AA, AS)","5",413
,"Vermont","50","Bachelor's degree (BA, AB, BS)","6",1435
,"Vermont","50","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",747
,"Vermont","50","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",211
,"Vermont","50","Unknown or Not Stated","Unk",34
,"Vermont","50","Excluded","Exc",0
,"Vermont","50","Not Reported","NR",0
,"Virginia","51","8th grade or less","1",2840
,"Virginia","51","9th through 12th grade with no diploma","2",6426
,"Virginia","51","High school graduate or GED completed","3",26355
,"Virginia","51","Some college credit, but not a degree","4",18057
,"Virginia","51","Associate degree (AA, AS)","5",7079
,"Virginia","51","Bachelor's degree (BA, AB, BS)","6",22427
,"Virginia","51","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",12733
,"Virginia","51","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3469
,"Virginia","51","Unknown or Not Stated","Unk",1005
,"Virginia","51","Excluded","Exc",0
,"Virginia","51","Not Reported","NR",0
,"Washington","53","8th grade or less","1",2142
,"Washington","53","9th through 12th grade with no diploma","2",7532
,"Washington","53","High school graduate or GED completed","3",18739
,"Washington","53","Some college credit, but not a degree","4",19479
,"Washington","53","Associate degree (AA, AS)","5",8512
,"Washington","53","Bachelor's degree (BA, AB, BS)","6",18820
,"Washington","53","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",8392
,"Washington","53","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2627
,"Washington","53","Unknown or Not Stated","Unk",1319
,"Washington","53","Excluded","Exc",0
,"Washington","53","Not Reported","NR",0
,"West Virginia","54","8th grade or less","1",212
,"West Virginia","54","9th through 12th grade with no diploma","2",2216
,"West Virginia","54","High school graduate or GED completed","3",5989
,"West Virginia","54","Some college credit, but not a degree","4",4111
,"West Virginia","54","Associate degree (AA, AS)","5",1818
,"West Virginia","54","Bachelor's degree (BA, AB, BS)","6",2592
,"West Virginia","54","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",1246
,"West Virginia","54","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",407
,"West Virginia","54","Unknown or Not Stated","Unk",84
,"West Virginia","54","Excluded","Exc",0
,"West Virginia","54","Not Reported","NR",0
,"Wisconsin","55","8th grade or less","1",2282
,"Wisconsin","55","9th through 12th grade with no diploma","2",4477
,"Wisconsin","55","High school graduate or GED completed","3",15976
,"Wisconsin","55","Some college credit, but not a degree","4",11901
,"Wisconsin","55","Associate degree (AA, AS)","5",7227
,"Wisconsin","55","Bachelor's degree (BA, AB, BS)","6",15763
,"Wisconsin","55","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",5338
,"Wisconsin","55","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",1673
,"Wisconsin","55","Unknown or Not Stated","Unk",338
,"Wisconsin","55","Excluded","Exc",0
,"Wisconsin","55","Not Reported","NR",0
,"Wyoming","56","8th grade or less","1",80
,"Wyoming","56","9th through 12th grade with no diploma","2",606
,"Wyoming","56","High school graduate or GED completed","3",1673
,"Wyoming","56","Some college credit, but not a degree","4",1749
,"Wyoming","56","Associate degree (AA, AS)","5",848
,"Wyoming","56","Bachelor's degree (BA, AB, BS)","6",1296
,"Wyoming","56","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",490
,"Wyoming","56","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",111
,"Wyoming","56","Unknown or Not Stated","Unk",50
,"Wyoming","56","Excluded","Exc",0
,"Wyoming","56","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2017"
"Group By: State of Residence; Mother's Education"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 15, 2026 8:23:17 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 15, 2026 8:23:17 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
