"Notes","State of Residence","State of Residence Code","Mother's Education","Mother's Education Code",Births
,"Tennessee","47","Bachelor's degree (BA, AB, BS)","6",14632
,"Tennessee","47","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",6147
,"Tennessee","47","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",1838
,"Tennessee","47","Unknown or Not Stated","Unk",279
,"Tennessee","47","Excluded","Exc",0
,"Tennessee","47","Not Reported","NR",0
,"Texas","48","8th grade or less","1",11387
,"Texas","48","9th through 12th grade with no diploma","2",42089
,"Texas","48","High school graduate or GED completed","3",107422
,"Texas","48","Some college credit, but not a degree","4",76555
,"Texas","48","Associate degree (AA, AS)","5",24940
,"Texas","48","Bachelor's degree (BA, AB, BS)","6",70476
,"Texas","48","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",26494
,"Texas","48","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7541
,"Texas","48","Unknown or Not Stated","Unk",1286
,"Texas","48","Excluded","Exc",0
,"Texas","48","Not Reported","NR",0
,"Utah","49","8th grade or less","1",514
,"Utah","49","9th through 12th grade with no diploma","2",2679
,"Utah","49","High school graduate or GED completed","3",8971
,"Utah","49","Some college credit, but not a degree","4",10839
,"Utah","49","Associate degree (AA, AS)","5",4909
,"Utah","49","Bachelor's degree (BA, AB, BS)","6",12896
,"Utah","49","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",2813
,"Utah","49","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",697
,"Utah","49","Unknown or Not Stated","Unk",1384
,"Utah","49","Excluded","Exc",0
,"Utah","49","Not Reported","NR",0
,"Vermont","50","8th grade or less","1",48
,"Vermont","50","9th through 12th grade with no diploma","2",333
,"Vermont","50","High school graduate or GED completed","3",1201
,"Vermont","50","Some college credit, but not a degree","4",914
,"Vermont","50","Associate degree (AA, AS)","5",360
,"Vermont","50","Bachelor's degree (BA, AB, BS)","6",1269
,"Vermont","50","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",750
,"Vermont","50","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",229
,"Vermont","50","Unknown or Not Stated","Unk",29
,"Vermont","50","Excluded","Exc",0
,"Vermont","50","Not Reported","NR",0
,"Virginia","51","8th grade or less","1",2912
,"Virginia","51","9th through 12th grade with no diploma","2",5495
,"Virginia","51","High school graduate or GED completed","3",25144
,"Virginia","51","Some college credit, but not a degree","4",15786
,"Virginia","51","Associate degree (AA, AS)","5",6916
,"Virginia","51","Bachelor's degree (BA, AB, BS)","6",21844
,"Virginia","51","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",12430
,"Virginia","51","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3344
,"Virginia","51","Unknown or Not Stated","Unk",878
,"Virginia","51","Excluded","Exc",0
,"Virginia","51","Not Reported","NR",0
,"Washington","53","8th grade or less","1",1671
,"Washington","53","9th through 12th grade with no diploma","2",6308
,"Washington","53","High school graduate or GED completed","3",17930
,"Washington","53","Some college credit, but not a degree","4",17369
,"Washington","53","Associate degree (AA, AS)","5",7938
,"Washington","53","Bachelor's degree (BA, AB, BS)","6",18233
,"Washington","53","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",9090
,"Washington","53","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2591
,"Washington","53","Unknown or Not Stated","Unk",1956
,"Washington","53","Excluded","Exc",0
,"Washington","53","Not Reported","NR",0
,"West Virginia","54","8th grade or less","1",183
,"West Virginia","54","9th through 12th grade with no diploma","2",1891
,"West Virginia","54","High school graduate or GED completed","3",5752
,"West Virginia","54","Some college credit, but not a degree","4",3561
,"West Virginia","54","Associate degree (AA, AS)","5",1755
,"West Virginia","54","Bachelor's degree (BA, AB, BS)","6",2501
,"West Virginia","54","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",1165
,"West Virginia","54","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",401
,"West Virginia","54","Unknown or Not Stated","Unk",114
,"West Virginia","54","Excluded","Exc",0
,"West Virginia","54","Not Reported","NR",0
,"Wisconsin","55","8th grade or less","1",2229
,"Wisconsin","55","9th through 12th grade with no diploma","2",3761
,"Wisconsin","55","High school graduate or GED completed","3",15101
,"Wisconsin","55","Some college credit, but not a degree","4",10229
,"Wisconsin","55","Associate degree (AA, AS)","5",6539
,"Wisconsin","55","Bachelor's degree (BA, AB, BS)","6",15369
,"Wisconsin","55","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",5184
,"Wisconsin","55","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",1733
,"Wisconsin","55","Unknown or Not Stated","Unk",449
,"Wisconsin","55","Excluded","Exc",0
,"Wisconsin","55","Not Reported","NR",0
,"Wyoming","56","8th grade or less","1",63
,"Wyoming","56","9th through 12th grade with no diploma","2",498
,"Wyoming","56","High school graduate or GED completed","3",1542
,"Wyoming","56","Some college credit, but not a degree","4",1514
,"Wyoming","56","Associate degree (AA, AS)","5",710
,"Wyoming","56","Bachelor's degree (BA, AB, BS)","6",1189
,"Wyoming","56","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",445
,"Wyoming","56","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",109
,"Wyoming","56","Unknown or Not Stated","Unk",58
,"Wyoming","56","Excluded","Exc",0
,"Wyoming","56","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2020"
"Group By: State of Residence; Mother's Education"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 16, 2026 1:44:03 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 16, 2026 1:44:03 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
