"Notes","State of Residence","State of Residence Code","Mother's Education","Mother's Education Code",Births
,"Tennessee","47","Bachelor's degree (BA, AB, BS)","6",16825
,"Tennessee","47","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",6850
,"Tennessee","47","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2106
,"Tennessee","47","Unknown or Not Stated","Unk",340
,"Tennessee","47","Excluded","Exc",0
,"Tennessee","47","Not Reported","NR",0
,"Texas","48","8th grade or less","1",12575
,"Texas","48","9th through 12th grade with no diploma","2",38648
,"Texas","48","High school graduate or GED completed","3",116392
,"Texas","48","Some college credit, but not a degree","4",75510
,"Texas","48","Associate degree (AA, AS)","5",27974
,"Texas","48","Bachelor's degree (BA, AB, BS)","6",77225
,"Texas","48","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",30181
,"Texas","48","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",8650
,"Texas","48","Unknown or Not Stated","Unk",2586
,"Texas","48","Excluded","Exc",0
,"Texas","48","Not Reported","NR",0
,"Utah","49","8th grade or less","1",575
,"Utah","49","9th through 12th grade with no diploma","2",2452
,"Utah","49","High school graduate or GED completed","3",9421
,"Utah","49","Some college credit, but not a degree","4",10401
,"Utah","49","Associate degree (AA, AS)","5",4731
,"Utah","49","Bachelor's degree (BA, AB, BS)","6",13394
,"Utah","49","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",3119
,"Utah","49","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",706
,"Utah","49","Unknown or Not Stated","Unk",969
,"Utah","49","Excluded","Exc",0
,"Utah","49","Not Reported","NR",0
,"Vermont","50","8th grade or less","1",51
,"Vermont","50","9th through 12th grade with no diploma","2",307
,"Vermont","50","High school graduate or GED completed","3",1103
,"Vermont","50","Some college credit, but not a degree","4",910
,"Vermont","50","Associate degree (AA, AS)","5",342
,"Vermont","50","Bachelor's degree (BA, AB, BS)","6",1437
,"Vermont","50","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",870
,"Vermont","50","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",261
,"Vermont","50","Unknown or Not Stated","Unk",35
,"Vermont","50","Excluded","Exc",0
,"Vermont","50","Not Reported","NR",0
,"Virginia","51","8th grade or less","1",3417
,"Virginia","51","9th through 12th grade with no diploma","2",5224
,"Virginia","51","High school graduate or GED completed","3",24108
,"Virginia","51","Some college credit, but not a degree","4",14506
,"Virginia","51","Associate degree (AA, AS)","5",7015
,"Virginia","51","Bachelor's degree (BA, AB, BS)","6",23088
,"Virginia","51","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",13181
,"Virginia","51","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3460
,"Virginia","51","Unknown or Not Stated","Unk",1631
,"Virginia","51","Excluded","Exc",0
,"Virginia","51","Not Reported","NR",0
,"Washington","53","8th grade or less","1",1707
,"Washington","53","9th through 12th grade with no diploma","2",5631
,"Washington","53","High school graduate or GED completed","3",17115
,"Washington","53","Some college credit, but not a degree","4",16164
,"Washington","53","Associate degree (AA, AS)","5",8128
,"Washington","53","Bachelor's degree (BA, AB, BS)","6",18923
,"Washington","53","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",10057
,"Washington","53","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2800
,"Washington","53","Unknown or Not Stated","Unk",2808
,"Washington","53","Excluded","Exc",0
,"Washington","53","Not Reported","NR",0
,"West Virginia","54","8th grade or less","1",140
,"West Virginia","54","9th through 12th grade with no diploma","2",1648
,"West Virginia","54","High school graduate or GED completed","3",5754
,"West Virginia","54","Some college credit, but not a degree","4",3289
,"West Virginia","54","Associate degree (AA, AS)","5",1786
,"West Virginia","54","Bachelor's degree (BA, AB, BS)","6",2633
,"West Virginia","54","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",1214
,"West Virginia","54","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",413
,"West Virginia","54","Unknown or Not Stated","Unk",52
,"West Virginia","54","Excluded","Exc",0
,"West Virginia","54","Not Reported","NR",0
,"Wisconsin","55","8th grade or less","1",2397
,"Wisconsin","55","9th through 12th grade with no diploma","2",3236
,"Wisconsin","55","High school graduate or GED completed","3",14485
,"Wisconsin","55","Some college credit, but not a degree","4",9575
,"Wisconsin","55","Associate degree (AA, AS)","5",6254
,"Wisconsin","55","Bachelor's degree (BA, AB, BS)","6",15999
,"Wisconsin","55","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",5743
,"Wisconsin","55","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",1878
,"Wisconsin","55","Unknown or Not Stated","Unk",482
,"Wisconsin","55","Excluded","Exc",0
,"Wisconsin","55","Not Reported","NR",0
,"Wyoming","56","8th grade or less","1",62
,"Wyoming","56","9th through 12th grade with no diploma","2",478
,"Wyoming","56","High school graduate or GED completed","3",1492
,"Wyoming","56","Some college credit, but not a degree","4",1401
,"Wyoming","56","Associate degree (AA, AS)","5",698
,"Wyoming","56","Bachelor's degree (BA, AB, BS)","6",1209
,"Wyoming","56","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",472
,"Wyoming","56","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",145
,"Wyoming","56","Unknown or Not Stated","Unk",92
,"Wyoming","56","Excluded","Exc",0
,"Wyoming","56","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2022"
"Group By: State of Residence; Mother's Education"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 16, 2026 2:17:37 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 16, 2026 2:17:37 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
