"Notes","State of Residence","State of Residence Code","Mother's Education","Mother's Education Code",Births
,"Tennessee","47","Bachelor's degree (BA, AB, BS)","6",17413
,"Tennessee","47","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",7237
,"Tennessee","47","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2337
,"Tennessee","47","Unknown or Not Stated","Unk",449
,"Tennessee","47","Excluded","Exc",0
,"Tennessee","47","Not Reported","NR",0
,"Texas","48","8th grade or less","1",11730
,"Texas","48","9th through 12th grade with no diploma","2",42894
,"Texas","48","High school graduate or GED completed","3",114544
,"Texas","48","Some college credit, but not a degree","4",69824
,"Texas","48","Associate degree (AA, AS)","5",27195
,"Texas","48","Bachelor's degree (BA, AB, BS)","6",79985
,"Texas","48","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",32277
,"Texas","48","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",8954
,"Texas","48","Unknown or Not Stated","Unk",3425
,"Texas","48","Excluded","Exc",0
,"Texas","48","Not Reported","NR",0
,"Utah","49","8th grade or less","1",581
,"Utah","49","9th through 12th grade with no diploma","2",2549
,"Utah","49","High school graduate or GED completed","3",10030
,"Utah","49","Some college credit, but not a degree","4",10185
,"Utah","49","Associate degree (AA, AS)","5",4687
,"Utah","49","Bachelor's degree (BA, AB, BS)","6",13731
,"Utah","49","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",3530
,"Utah","49","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",752
,"Utah","49","Unknown or Not Stated","Unk",619
,"Utah","49","Excluded","Exc",0
,"Utah","49","Not Reported","NR",0
,"Vermont","50","8th grade or less","1",49
,"Vermont","50","9th through 12th grade with no diploma","2",297
,"Vermont","50","High school graduate or GED completed","3",1136
,"Vermont","50","Some college credit, but not a degree","4",776
,"Vermont","50","Associate degree (AA, AS)","5",335
,"Vermont","50","Bachelor's degree (BA, AB, BS)","6",1370
,"Vermont","50","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",797
,"Vermont","50","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",241
,"Vermont","50","Unknown or Not Stated","Unk",22
,"Vermont","50","Excluded","Exc",0
,"Vermont","50","Not Reported","NR",0
,"Virginia","51","8th grade or less","1",3564
,"Virginia","51","9th through 12th grade with no diploma","2",4943
,"Virginia","51","High school graduate or GED completed","3",24698
,"Virginia","51","Some college credit, but not a degree","4",13144
,"Virginia","51","Associate degree (AA, AS)","5",6378
,"Virginia","51","Bachelor's degree (BA, AB, BS)","6",23567
,"Virginia","51","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",12829
,"Virginia","51","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3578
,"Virginia","51","Unknown or Not Stated","Unk",1353
,"Virginia","51","Excluded","Exc",0
,"Virginia","51","Not Reported","NR",0
,"Washington","53","8th grade or less","1",1740
,"Washington","53","9th through 12th grade with no diploma","2",5656
,"Washington","53","High school graduate or GED completed","3",17785
,"Washington","53","Some college credit, but not a degree","4",14660
,"Washington","53","Associate degree (AA, AS)","5",7631
,"Washington","53","Bachelor's degree (BA, AB, BS)","6",19272
,"Washington","53","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",10483
,"Washington","53","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2797
,"Washington","53","Unknown or Not Stated","Unk",3094
,"Washington","53","Excluded","Exc",0
,"Washington","53","Not Reported","NR",0
,"West Virginia","54","8th grade or less","1",168
,"West Virginia","54","9th through 12th grade with no diploma","2",1553
,"West Virginia","54","High school graduate or GED completed","3",5857
,"West Virginia","54","Some college credit, but not a degree","4",3167
,"West Virginia","54","Associate degree (AA, AS)","5",1783
,"West Virginia","54","Bachelor's degree (BA, AB, BS)","6",2724
,"West Virginia","54","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",1293
,"West Virginia","54","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",398
,"West Virginia","54","Unknown or Not Stated","Unk",79
,"West Virginia","54","Excluded","Exc",0
,"West Virginia","54","Not Reported","NR",0
,"Wisconsin","55","8th grade or less","1",2741
,"Wisconsin","55","9th through 12th grade with no diploma","2",3298
,"Wisconsin","55","High school graduate or GED completed","3",14877
,"Wisconsin","55","Some college credit, but not a degree","4",8917
,"Wisconsin","55","Associate degree (AA, AS)","5",6066
,"Wisconsin","55","Bachelor's degree (BA, AB, BS)","6",15624
,"Wisconsin","55","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",5606
,"Wisconsin","55","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2076
,"Wisconsin","55","Unknown or Not Stated","Unk",481
,"Wisconsin","55","Excluded","Exc",0
,"Wisconsin","55","Not Reported","NR",0
,"Wyoming","56","8th grade or less","1",99
,"Wyoming","56","9th through 12th grade with no diploma","2",453
,"Wyoming","56","High school graduate or GED completed","3",1566
,"Wyoming","56","Some college credit, but not a degree","4",1336
,"Wyoming","56","Associate degree (AA, AS)","5",693
,"Wyoming","56","Bachelor's degree (BA, AB, BS)","6",1211
,"Wyoming","56","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",473
,"Wyoming","56","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",140
,"Wyoming","56","Unknown or Not Stated","Unk",118
,"Wyoming","56","Excluded","Exc",0
,"Wyoming","56","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2024"
"Group By: State of Residence; Mother's Education"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 16, 2026 2:52:58 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 16, 2026 2:52:58 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
